feature,importance,fold
feature_2_outliers_mean,2.0353814503114336,5
new_installments_max,2.0335559937346286,3
new_month_diff_skew,2.0297533099354625,2
feature_1_outliers_mean,2.0270855971798953,3
hist_category_2_nunique,2.023583381633644,3
new_merchant_id_nunique,2.017907032674396,4
new_merchant_id_nunique,2.0177246013779513,1
new_month_diff_skew,2.011660499132243,5
new_merchant_id_nunique,2.011457250130289,2
new_month_diff_skew,2.0105771717180625,1
hist_category_2_nunique,1.9954552038866236,2
new_subsector_id_nunique,1.986939025088202,1
feature_2_outliers_sum,1.9816220894549708,5
hist_category_2_nunique,1.9815255727451544,4
new_month_diff_skew,1.9723464941935973,4
new_merchant_id_nunique,1.9708267719707624,3
new_card_id_count,1.9688318451658116,2
new_subsector_id_nunique,1.9677530896121074,4
new_day_nunique,1.9672411830794654,3
hist_category_2_nunique,1.9655825465445034,5
feature_2_outliers_mean,1.9578741932192436,2
new_weekofyear_nunique,1.9576401864264532,3
hist_category_2_2_sum,1.9518250383153437,3
new_day_nunique,1.951484594625547,2
new_category_2_nunique,1.9504313707143912,2
hist_category_2_nunique,1.9504173202114603,1
feature_2_outliers_sum,1.9461096947566632,4
new_weekofyear_nunique,1.9458540372856077,2
new_weekofyear_nunique,1.9365097152581718,5
new_weekofyear_nunique,1.9352320153106448,1
new_card_id_count,1.9346358388994815,3
new_card_id_count,1.931599287995161,1
feature_2_outliers_sum,1.928537405504192,1
new_month_diff_var,1.926701393566433,1
new_subsector_id_nunique,1.9259622011254023,2
new_day_nunique,1.9241809194706492,1
new_category_2_4_sum,1.9236198898600378,2
new_month_diff_skew,1.9182844780434531,3
feature_2_outliers_mean,1.9166114944705068,4
new_day_nunique,1.909836131740218,5
new_weekofyear_nunique,1.907239379513517,4
feature_2_outliers_mean,1.8981826100602237,3
new_day_nunique,1.896253191293225,4
new_category_2_nunique,1.88799359712878,3
new_category_2_4_sum,1.881015935292228,4
hist_category_2_2_sum,1.8808532964948903,1
hist_category_3_nunique,1.8664765177721065,4
new_category_2_nunique,1.8578582794923637,4
new_category_2_4_sum,1.856942502205141,1
feature_2_outliers_sum,1.8469279988563918,3
new_category_2_nunique,1.8229706568564297,5
new_card_id_count,1.81318304448566,5
new_category_2_5_sum,1.8083549697374512,3
feature_2_outliers_sum,1.8058266146632775,2
new_category_2_nunique,1.7958437129438507,1
hist_category_3_nunique,1.7856083273847578,5
new_month_nunique,1.778947489420507,2
new_category_2_3_sum,1.7680044995055337,5
new_category_2_2_sum,1.762309698122909,4
numerical_1_min,1.7487555693779453,4
new_category_2_4_sum,1.7471186057239994,5
numerical_1_min,1.725851041002284,1
new_category_2_4_sum,1.7225395043700185,3
new_category_2_3_sum,1.7189533641792694,4
feature_3,1.7145971350547495,3
hist_category_3_nunique,1.7040390529697096,3
new_category_3_2_sum,1.703180110057057,2
feature_3,1.6917626309606533,2
new_category_3_2_sum,1.6846703812635444,4
new_category_2_5_sum,1.6803533689328767,4
new_month_nunique,1.6778294151773583,3
new_category_2_3_sum,1.6699837372077742,3
new_category_3_2_sum,1.6674062113524424,3
feature_3,1.6642328889086015,4
numerical_1_min,1.662498709254344,3
hist_category_3_nunique,1.6570131408680708,1
new_category_3_2_sum,1.641366647636885,1
feature_3_outliers_mean,1.640933278316919,4
feature_3,1.6283554084294614,5
new_category_2_5_sum,1.6238241366817523,5
numerical_1_min,1.6172971301801884,2
new_category_2_5_sum,1.6059531350603329,2
new_category_2_3_sum,1.6021679106232238,1
new_category_2_2_sum,1.6013740884165766,5
feature_3_outliers_mean,1.5958743569455502,1
hist_category_3_nunique,1.5923844690134994,2
feature_3,1.5876796901721613,1
nan_count,1.587202606862076,5
new_category_2_3_sum,1.5829256625288466,2
new_category_3_nunique,1.5801169515593643,1
numerical_2_min,1.5769777166828447,1
numerical_2_min,1.5566572343434761,5
numerical_1_min,1.554820449364686,5
new_category_3_nunique,1.5510179737559817,4
new_category_2_2_sum,1.5443572912342258,1
new_category_3_nunique,1.5424162130310903,5
new_category_2_5_sum,1.5277477020173686,1
numerical_2_min,1.5110431153727757,4
feature_3_outliers_mean,1.5092621633271899,3
new_month_nunique,1.5043909989736275,1
new_month_nunique,1.4977415102865512,4
feature_3_outliers_mean,1.4959948348780163,2
new_category_3_nunique,1.4784223331796025,2
feature_3_outliers_sum,1.4286487843128706,5
new_month_nunique,1.4088695672966303,5
feature_3_outliers_mean,1.390539415246058,5
nan_count,1.382731361298343,4
new_category_3_2_sum,1.363157824046412,5
feature_3_outliers_sum,1.3007492222421402,3
feature_3_outliers_sum,1.2943755734669826,4
nan_count,1.2250355587313175,1
feature_3_outliers_sum,1.2113942635738613,1
new_category_2_2_sum,1.1897166238982675,2
numerical_2_min,1.0285991966401509,3
hist_999_installments_sum,0.0,1
new_category_3_nunique,0.0,3
hist_999_installments_mean,0.0,1
hist_exception_installments_sum,0.0,1
hist_-1_installments_mean,0.0,1
hist_exception_installments_mean,0.0,1
hist_-1_installments_sum,0.0,1
numerical_2_min,0.0,2
new_-1_installments_mean,0.0,4
hist_-1_installments_mean,0.0,5
hist_-1_installments_sum,0.0,2
nan_count,0.0,3
hist_exception_installments_mean,0.0,4
new_-1_installments_sum,0.0,2
new_-1_installments_mean,0.0,2
hist_-1_installments_mean,0.0,2
hist_exception_installments_mean,0.0,5
hist_999_installments_sum,0.0,2
hist_999_installments_mean,0.0,2
feature_3_outliers_sum,0.0,2
hist_exception_installments_sum,0.0,2
new_-1_installments_sum,0.0,4
hist_999_installments_mean,0.0,4
hist_exception_installments_sum,0.0,5
hist_-1_installments_sum,0.0,3
new_-1_installments_mean,0.0,3
hist_exception_installments_sum,0.0,3
new_-1_installments_mean,0.0,5
new_-1_installments_sum,0.0,5
hist_-1_installments_sum,0.0,5
new_-1_installments_sum,0.0,1
new_-1_installments_mean,0.0,1
hist_exception_installments_mean,0.0,2
hist_exception_installments_mean,0.0,3
hist_999_installments_sum,0.0,3
hist_exception_installments_sum,0.0,4
hist_999_installments_sum,0.0,5
hist_999_installments_mean,0.0,5
hist_999_installments_mean,0.0,3
hist_-1_installments_sum,0.0,4
new_category_2_2_sum,0.0,3
hist_-1_installments_mean,0.0,4
hist_999_installments_sum,0.0,4
nan_count,0.0,2
new_-1_installments_sum,0.0,3
hist_-1_installments_mean,0.0,3
