feature,importance,fold
new_purchase_date_average,2.4981958589351136,1
new_purchase_amount_max,2.496407673608724,3
new_category_1_mean,2.4953630700875427,1
new_month_mean,2.4950318085857868,2
new_month_mean,2.4940087318961583,5
new_month_mean,2.492478762866516,3
hist_subsector_id_mean_sum,2.489763390134595,1
hist_merchant_category_id_mean_sum,2.4895638753881846,1
hist_merchant_id_mean_max,2.4879749699125067,1
new_purchase_date_average,2.4867643395083516,3
new_purchase_amount_max,2.486762670227642,1
new_weekofyear_max,2.483612432961613,5
hist_month_lag_mean,2.4835667356742324,4
new_purchase_date_average,2.4835396997531793,4
hist_merchant_id_mean_max,2.4801819562168257,4
new_month_mean,2.4797389086271986,1
hist_category_2_mean_sum,2.4791368700193654,5
new_category_1_mean,2.4774800664130945,3
new_weekofyear_max,2.476769090201844,4
new_purchase_amount_var,2.4739243379505185,2
hist_purchase_amount_skew,2.4719599429296,1
new_purchase_date_uptomin,2.471327914284074,1
new_purchase_date_average,2.470845439395316,2
hist_purchase_date_uptomin,2.470279718180303,2
hist_price_mean,2.468034866289266,2
new_weekofyear_max,2.467996980967945,3
hist_merchant_id_mean_min,2.4645885383790302,5
hist_price_min,2.4626749938143795,3
hist_merchant_id_mean_max,2.4621447148575877,5
hist_price_min,2.46207164523132,5
hist_month_var,2.461422738690315,2
new_merchant_id_mean_sum,2.4607778788011805,2
hist_purchase_amount_skew,2.4594084067137607,3
hist_month_lag_mean,2.459404868016969,3
hist_last_buy,2.4576397302018735,4
hist_purchase_amount_skew,2.4573757218650316,5
new_merchant_id_mean_sum,2.457374872540762,3
new_purchase_amount_var,2.457163217624939,1
hist_card_id_count,2.4571164019820704,3
new_month_mean,2.4542078549384585,4
hist_price_min,2.4530358807101384,4
hist_last_buy,2.4525785844712957,2
hist_merchant_id_mean_min,2.451687137652689,3
hist_purchase_amount_skew,2.4504618627381087,4
hist_month_lag_mean,2.447802059498592,5
hist_merchant_id_mean_min,2.4464993276739926,4
hist_purchase_date_average,2.4463611128114766,2
hist_last_buy,2.4458649238340593,5
hist_category_2_mean_sum,2.4456447828824412,3
hist_price_mean,2.4455202379406615,1
hist_merchant_category_id_mean_sum,2.445026753625762,3
new_purchase_amount_var,2.4445214288891894,5
hist_purchase_amount_skew,2.4444243244047597,2
month_diff_mean,2.4441764617247235,2
hist_price_min,2.4439092187944054,2
hist_month_lag_mean,2.4431566775376625,2
new_price_min,2.4430361050665548,2
month_lag_mean,2.440768492225165,2
new_purchase_amount_var,2.440393850021274,4
hist_price_mean,2.4401326333304088,5
hist_purchase_date_uptomin,2.4386553263776607,3
hist_month_lag_var,2.437829953855962,2
new_price_min,2.437607126955453,3
hist_price_mean,2.437244240526932,3
month_lag_mean,2.437211152523397,1
hist_month_var,2.435943316737983,3
month_diff_mean,2.43527323881863,4
hist_subsector_id_mean_sum,2.4339341271926482,3
hist_subsector_id_mean_sum,2.433003676688967,2
hist_month_var,2.432247093326478,5
hist_merchant_id_nunique,2.432088373082794,5
hist_first_buy,2.4319351959052997,3
hist_month_var,2.431378565083611,1
hist_category_3_2_sum,2.431129180743892,5
new_merchant_id_mean_sum,2.4301690277748347,4
hist_category_2_mean_sum,2.4280571420703168,4
hist_card_id_count,2.427890455190194,1
hist_merchant_id_mean_min,2.4276666534511877,1
hist_merchant_id_mean_min,2.4264350698569683,2
hist_merchant_category_id_mean_sum,2.4262442207512986,4
hist_subsector_id_mean_sum,2.4254632959909577,4
hist_category_3_2_sum,2.4254603401225756,3
month_diff_mean,2.425157838754644,1
new_purchase_amount_var,2.4247272205903903,3
hist_month_lag_mean,2.424508644282256,1
hist_category_2_1_sum,2.4235530602007076,1
hist_category_3_2_sum,2.4228060497828556,1
hist_category_2_1_sum,2.422129923620602,2
hist_month_lag_skew,2.4213356654414664,1
hist_weekday_mean,2.420986952310798,2
hist_merchant_category_id_mean_sum,2.4208962361473847,2
hist_last_buy,2.420608734455631,1
hist_merchant_id_mean_max,2.4201960819839647,2
CLV_ratio,2.419532680000617,4
new_price_min,2.4193183497937154,4
hist_first_buy,2.419223261309282,2
hist_purchase_amount_min,2.4171939076874396,5
hist_hour_mean,2.4166541948891127,2
hist_last_buy,2.416299707473623,3
new_price_sum,2.4162756941524686,4
hist_month_lag_skew,2.416169741360762,3
hist_first_buy,2.4159705148829165,4
new_weekofyear_min,2.415775211857368,1
hist_merchant_id_mean_skew,2.4153917814670054,2
hist_subsector_id_mean_sum,2.4147806213602623,5
hist_purchase_date_uptomin,2.4137818970996836,1
hist_first_buy,2.4136568599496058,1
hist_category_2_mean_sum,2.413625053639774,1
hist_subsector_id_mean_min,2.412485541929324,2
hist_month_lag_var,2.4109224489855636,1
hist_merchant_category_id_mean_sum,2.410678307423315,5
hist_category_2_1_sum,2.4093538346114287,5
hist_category_3_2_sum,2.4070113613413153,4
hist_first_buy,2.406156628331424,5
new_weekofyear_min,2.4059940243670557,2
month_diff_mean,2.405209311887287,5
hist_merchant_category_id_nunique,2.4050289875029494,1
hist_price_var,2.4046256411549423,2
hist_month_lag_skew,2.403142489205392,2
hist_purchase_amount_min,2.402873215090078,2
hist_hour_mean,2.402746413486582,4
hist_category_3_2_sum,2.4011178258022743,2
hist_category_2_1_sum,2.4010855837437886,3
new_month_var,2.400092788774446,3
month_lag_mean,2.399259837503212,4
new_price_min,2.3983553099243564,5
hist_purchase_date_average,2.3978516711472477,4
new_price_sum,2.397616192584541,3
hist_category_2_1_sum,2.3975939578731715,4
hist_price_mean,2.3965493053529467,4
hist_weekday_mean,2.396427967700883,4
hist_purchase_date_uptomin,2.396177554469255,5
CLV_ratio,2.3961631917001704,1
hist_hour_mean,2.395882526116919,1
new_merchant_id_mean_sum,2.3946605377427868,5
hist_purchase_amount_min,2.3943953632223622,4
hist_category_2_mean_sum,2.3938282250442593,2
hist_month_diff_var,2.393529492872077,2
hist_hour_mean,2.3932904483876096,3
hist_month_lag_skew,2.393129931354236,4
hist_merchant_id_nunique,2.392636826156496,3
month_diff_mean,2.3925982482032895,3
CLV_ratio,2.3916084664117947,5
hist_weekday_mean,2.391258058625719,1
new_merchant_category_id_mean_sum,2.391025472194559,1
hist_purchase_amount_min,2.3904850212999067,1
CLV_ratio,2.3903034892105377,3
new_last_buy,2.390094171313351,5
new_price_sum,2.3898778322788456,1
hist_subsector_id_mean_skew,2.389483509558316,2
hist_month_var,2.3888500635493175,4
hist_hour_mean,2.388539840005169,5
month_lag_mean,2.388307002054271,3
hist_subsector_id_mean_skew,2.3872430826846527,5
new_merchant_id_mean_sum,2.3850551101695054,1
hist_merchant_category_id_mean_var,2.3839071845001096,1
hist_installments_mean,2.383836391715257,4
hist_weekend_mean,2.383819401918385,2
hist_day_nunique,2.381602271820785,5
hist_merchant_id_nunique,2.381354007383055,2
hist_month_lag_skew,2.3802920442061914,5
hist_price_max,2.3799809332261614,1
hist_subsector_id_mean_var,2.3799788641694564,1
hist_day_mean,2.3786457508206733,1
new_price_max,2.3767601503402083,1
hist_weekday_mean,2.3766681188523764,5
month_lag_mean,2.3751185098801355,5
hist_price_var,2.3750630395431176,5
hist_merchant_id_mean_var,2.3748489853109183,1
hist_price_max,2.37343470892397,2
hist_merchant_id_nunique,2.3728001937718757,1
new_merchant_category_id_mean_sum,2.3720376408769934,5
card_id_cnt_ratio,2.371368554801086,2
hist_day_mean,2.3712121768019,3
hist_price_var,2.370935085727317,1
hist_month_lag_var,2.3705451670878697,4
hist_day_mean,2.3705445588763796,2
hist_subsector_id_mean_var,2.370544333384102,2
new_hour_mean,2.370353076246777,1
new_hour_mean,2.369430684875814,2
new_weekofyear_min,2.3687766203462877,4
hist_subsector_id_mean_var,2.367708375363317,4
hist_merchant_category_id_mean_skew,2.3674000750811177,3
new_price_min,2.367265578075674,1
hist_purchase_amount_min,2.3670432756692064,3
hist_merchant_id_nunique,2.3662239833320022,4
hist_month_diff_var,2.365858289595204,4
hist_subsector_id_mean_var,2.36512300951535,5
hist_weekday_mean,2.3645718501226876,3
hist_merchant_id_mean_skew,2.3645484586353165,1
hist_price_max,2.364400185140826,5
hist_price_var,2.3642390895192635,4
hist_merchant_id_mean_max,2.363862543258268,3
hist_month_diff_var,2.3638610051938684,1
new_price_sum,2.363163687907944,5
hist_month_lag_var,2.363088155872813,5
hist_card_id_count,2.362658492739307,2
hist_month_diff_var,2.362583976532633,3
hist_merchant_id_mean_mean,2.362567731869569,4
hist_merchant_id_mean_mean,2.3623948780871453,1
hist_merchant_category_id_nunique,2.3620133655848803,4
new_purchase_amount_mean,2.3619278088823843,3
hist_merchant_category_id_mean_var,2.3611306383722375,2
hist_purchase_amount_max,2.3609264286525766,2
hist_purchase_amount_sum,2.3608611536584316,5
hist_day_mean,2.3589003489038323,5
hist_price_max,2.3586744226330003,3
new_month_var,2.3579426253088487,2
new_weekofyear_min,2.3577976958473172,5
new_price_sum,2.3575607568550394,2
new_merchant_category_id_mean_sum,2.3572558056360626,3
hist_purchase_date_uptomin,2.355585094184881,4
CLV_ratio,2.3552430954704144,2
new_month_var,2.3543252481136685,5
hist_merchant_category_id_mean_skew,2.3542298221830538,2
new_merchant_id_mean_var,2.35335143547882,3
hist_weekend_mean,2.3531580307279425,3
card_id_total,2.352507019082203,2
new_last_buy,2.3522050881664134,1
hist_subsector_id_mean_skew,2.352156335298031,1
hist_purchase_amount_sum,2.351873733379634,2
new_first_buy,2.3508696796578787,2
new_merchant_id_mean_min,2.350857156259998,5
hist_merchant_category_id_mean_skew,2.3501621248875937,5
new_first_buy,2.3496947248121716,3
hist_merchant_id_mean_skew,2.3496173399919402,3
new_price_max,2.349304536280092,2
hist_subsector_id_mean_skew,2.3492632081129026,3
new_price_max,2.3492245273820407,5
hist_month_lag_var,2.348920705023711,3
hist_merchant_category_id_mean_skew,2.347521621240583,1
new_merchant_category_id_mean_sum,2.3475177943842924,4
new_merchant_id_mean_min,2.3471745157757287,1
hist_month_diff_var,2.3465557016154603,5
hist_purchase_amount_mean,2.3465329106690893,3
hist_subsector_id_mean_var,2.3460161680391187,3
hist_weekofyear_max,2.3456129060268194,2
card_id_total,2.344989811719436,5
hist_weekend_mean,2.3449024868047674,4
hist_merchant_category_id_mean_var,2.3448484449219285,3
hist_merchant_id_mean_mean,2.344672085839079,5
hist_purchase_date_average,2.3439654769715004,3
new_price_max,2.343342653365567,4
hist_CLV,2.3433216672542914,3
hist_purchase_amount_mean,2.343221849979528,2
hist_month_diff_skew,2.343009953555562,4
hist_installments_mean,2.3429267123926603,1
card_id_cnt_ratio,2.3425165909509955,1
hist_merchant_category_id_mean_var,2.3423472556090346,4
hist_merchant_id_mean_skew,2.341274620253556,5
elapsed_time,2.341219497005242,4
price_mean,2.340723757361206,1
new_month_var,2.3403862928969437,1
month_diff_ratio,2.3395214589209212,3
hist_weekend_mean,2.339418234991913,1
hist_month_lag_min,2.3393065710754137,1
new_month_var,2.3378290082336597,4
hist_merchant_category_id_mean_var,2.337772922379533,5
hist_price_max,2.3375737671542804,4
hist_installments_var,2.3368784091722326,3
hist_month_diff_skew,2.336843718549581,2
new_price_mean,2.336795761884031,3
hist_purchase_amount_mean,2.336630032049079,1
card_id_cnt_ratio,2.336279655460416,4
new_merchant_id_mean_min,2.3361697449265333,3
new_price_var,2.3360356604383656,2
new_price_var,2.3355844177503173,1
new_first_buy,2.3354808337355504,1
hist_installments_var,2.3350941959751834,2
hist_CLV,2.3350148339683177,1
purchase_amount_min,2.334905506143682,4
hist_weekend_mean,2.3346155936379427,5
hist_purchase_date_average,2.3344185820102847,5
new_last_buy,2.334293922052137,3
new_hour_mean,2.3341939774930127,3
hist_purchase_amount_mean,2.3341303046509188,4
new_purchase_amount_min,2.334047852339771,3
new_hour_mean,2.3331611739156517,4
price_mean,2.332928304499662,3
new_price_mean,2.3328100930284106,1
hist_merchant_id_mean_mean,2.3326768519517005,2
elapsed_time,2.332586012875075,2
new_purchase_amount_mean,2.3319381726481203,4
new_price_mean,2.3318799744014362,4
elapsed_time,2.3308337140355126,3
new_last_buy,2.330783910054107,2
hist_hour_nunique,2.3304516517441227,5
hist_merchant_id_mean_var,2.3304301388539743,4
new_first_buy,2.3303246374553304,5
hist_purchase_amount_var,2.330038665312998,1
new_hour_mean,2.3293158718984013,5
hist_installments_mean,2.32907046368801,2
new_merchant_category_id_mean_sum,2.328630375959359,2
new_merchant_id_mean_var,2.3284147775880757,5
hist_subsector_id_nunique,2.3278551207957108,2
new_weekofyear_min,2.3278242718730446,3
hist_authorized_flag_sum,2.3276309697337423,2
price_mean,2.3274938833921333,2
new_purchase_amount_mean,2.3269362172076855,2
hist_category_2_mean_var,2.326668134513781,4
hist_installments_var,2.3265991804512027,4
hist_purchase_amount_sum,2.3258997816132614,3
hist_merchant_id_mean_mean,2.32574000063647,3
new_price_mean,2.3256909833707753,2
new_merchant_id_mean_min,2.325625539998142,2
new_price_max,2.325314863101287,3
new_price_var,2.324924959084292,3
hist_merchant_category_id_nunique,2.3248145478235047,5
hist_hour_nunique,2.324636980421495,2
hist_merchant_category_id_nunique,2.324370498774334,3
hist_price_var,2.3240462645544397,3
hist_day_mean,2.3240423737067126,4
card_id_cnt_ratio,2.3230190658753105,5
hist_merchant_id_mean_sum,2.3227823744578133,4
hist_purchase_amount_mean,2.322536279007847,5
hist_subsector_id_mean_skew,2.3225193675064095,4
new_purchase_amount_min,2.3222410146193937,4
hist_merchant_id_mean_sum,2.320387004690373,2
hist_merchant_id_mean_sum,2.320316100816989,3
month_diff_ratio,2.320246913074326,5
hist_month_diff_skew,2.3200455641149462,3
new_month_lag_var,2.319918677885149,1
new_hour_min,2.3199109704546865,2
new_month_lag_var,2.3195713718470734,4
hist_card_id_count,2.3193551439414444,4
hist_purchase_amount_sum,2.3188166709120113,1
card_id_total,2.318737420138394,4
card_id_total,2.318637001149679,1
hist_day_nunique,2.31799777491174,3
new_purchase_amount_mean,2.317996883988016,5
hist_card_id_count,2.3176599070471493,5
new_month_lag_var,2.317559082419601,2
card_id_cnt_ratio,2.317474934103429,3
hist_month_mean,2.3171676492797513,3
hist_CLV,2.316948942191978,5
hist_merchant_category_id_mean_mean,2.316223699184421,1
hist_merchant_id_mean_skew,2.316146623586101,4
hist_merchant_id_mean_var,2.3149836399250177,2
hist_installments_skew,2.3143223138981477,3
new_last_buy,2.3142829553056266,4
card_id_total,2.314277232409835,3
hist_purchase_date_average,2.3139662572965554,1
hist_CLV,2.3138694829444963,2
elapsed_time,2.3130154537658854,1
new_price_mean,2.312990558401554,5
hist_month_diff_skew,2.3128885586341164,1
purchase_amount_min,2.311956597367569,3
hist_merchant_id_mean_sum,2.311391641857439,5
hist_installments_mean,2.310764623969676,3
hist_merchant_category_id_mean_skew,2.3095709717211848,4
new_price_var,2.309462097292605,5
month_diff_ratio,2.3089432422158893,2
new_subsector_id_mean_var,2.308874743960972,3
hist_weekofyear_mean,2.306878048878079,2
hist_installments_mean,2.3058664263535906,5
hist_merchant_id_mean_var,2.3047412790851975,3
hist_subsector_id_mean_min,2.304510609607484,5
new_first_buy,2.304065023197419,4
hist_merchant_category_id_mean_mean,2.304013445056875,5
hist_hour_nunique,2.30377007696029,4
new_subsector_id_mean_sum,2.303717748109616,2
hist_weekofyear_max,2.303446735558789,5
new_purchase_amount_mean,2.302926149886166,1
hist_installments_skew,2.302361577341729,1
new_weekday_mean,2.3023578161086453,1
new_purchase_amount_min,2.301294161435218,1
hist_purchase_amount_sum,2.3009082445810587,4
hist_merchant_id_mean_sum,2.3008500199601003,1
hist_subsector_id_mean_mean,2.299429786517686,3
new_installments_mean,2.2989978073428157,4
hist_merchant_category_id_nunique,2.2988508604549827,2
new_merchant_id_mean_var,2.29835907919142,2
feature_1_outliers_sum,2.2982893991965434,2
hist_subsector_id_mean_mean,2.297672285189558,2
new_subsector_id_mean_sum,2.297624528501914,5
new_merchant_id_mean_var,2.297609992760198,1
new_merchant_category_id_mean_var,2.2956887819214953,4
hist_authorized_flag_sum,2.295290585841622,4
new_price_var,2.295256492492429,4
hist_hour_nunique,2.2948547129946695,3
hist_merchant_category_id_mean_mean,2.2947353621927364,4
hist_authorized_flag_sum,2.294463097696394,3
new_hour_min,2.293945291134491,3
new_merchant_category_id_mean_mean,2.292828323362557,5
hist_purchase_amount_max,2.292462729984139,4
hist_price_sum,2.2922635976863557,2
hist_merchant_id_mean_var,2.2921201287774853,5
hist_authorized_flag_sum,2.2919720247302933,5
hist_month_lag_min,2.291913534018689,3
new_merchant_id_mean_min,2.29154954479812,4
new_month_lag_var,2.291486262603425,3
price_mean,2.2905010669529977,4
hist_price_sum,2.290169518183448,1
hist_purchase_amount_var,2.289988073288364,2
new_weekday_mean,2.289231055396721,2
hist_month_mean,2.2890949598318877,2
new_subsector_id_mean_var,2.288185321635706,5
new_subsector_id_mean_mean,2.2878090171923673,1
new_merchant_id_mean_mean,2.287034169478981,2
elapsed_time,2.2861385590765186,5
hist_subsector_id_mean_mean,2.2847205044621886,5
new_subsector_id_mean_var,2.2846990848241395,1
hist_subsector_id_mean_mean,2.284532584095273,1
hist_purchase_amount_max,2.2842382332457545,5
hist_CLV,2.283810510353614,4
new_month_lag_var,2.2837861872209166,5
new_subsector_id_mean_sum,2.283683965461001,4
new_merchant_id_mean_var,2.2836381866343984,4
month_diff_ratio,2.2820234039614835,1
hist_installments_var,2.281190297864567,5
new_subsector_id_mean_sum,2.280540269015677,1
price_mean,2.279157977448758,5
hist_weekofyear_mean,2.279148733059606,3
hist_price_sum,2.2789551483588477,3
new_merchant_id_mean_mean,2.2781657083877755,3
new_subsector_id_mean_var,2.2778313885117827,2
new_purchase_amount_min,2.2775704534824577,5
month_diff_ratio,2.27733821474493,4
hist_weekofyear_mean,2.276452393642506,5
hist_purchase_amount_var,2.2760478335253884,3
hist_weekofyear_min,2.2759113314790644,2
hist_installments_skew,2.2752703527023033,2
hist_weekofyear_mean,2.275185168578962,1
hist_subsector_id_mean_min,2.273981309358323,1
hist_subsector_id_mean_max,2.273567242237872,4
hist_installments_var,2.273282689618321,1
hist_weekofyear_min,2.2730276458776943,5
hist_subsector_id_mean_mean,2.2724045554774333,4
hist_weekofyear_max,2.2720907995672635,3
hist_category_2_mean_skew,2.271795876740591,1
hist_month_lag_min,2.2701070470589606,5
new_merchant_id_mean_max,2.2694724000839344,3
new_subsector_id_mean_var,2.2686484184544833,4
hist_weekofyear_max,2.2684353128669885,1
hist_day_nunique,2.2681679377053037,1
hist_purchase_amount_max,2.2680840515714253,3
new_subsector_id_mean_skew,2.2666390190209063,2
hist_merchant_category_id_mean_mean,2.266550887209091,3
hist_purchase_amount_var,2.266237526407732,5
new_subsector_id_mean_sum,2.26573847874126,3
new_month_diff_mean,2.265581565385715,2
new_merchant_id_mean_mean,2.2654784973080773,1
hist_merchant_category_id_mean_mean,2.2654715473627047,2
hist_installments_skew,2.2654578687602314,5
purchase_amount_min,2.265367718734244,5
installments_mean,2.2648230528708977,2
new_merchant_category_id_mean_var,2.2647792315948694,2
hist_month_mean,2.2646179001471882,5
hist_authorized_flag_sum,2.264169690152618,1
hist_weekofyear_min,2.263694084877545,1
hist_subsector_id_mean_min,2.263425888693978,3
hist_month_mean,2.2626052694428473,4
hist_merchant_category_id_mean_max,2.261828799646355,2
installments_mean,2.2604369833847926,4
hist_month_diff_skew,2.2593339682589866,5
purchase_amount_total,2.259255362489159,5
new_hour_min,2.2587370038310417,4
hist_weekofyear_mean,2.257873221146526,4
installments_mean,2.2578302514104114,1
hist_weekofyear_min,2.257760685884649,3
purchase_amount_min,2.2577330379016796,1
hist_merchant_category_id_mean_max,2.2572399063189432,3
hist_purchase_amount_max,2.256132807751015,1
new_hour_min,2.255504851142854,5
new_hour_min,2.2546984355159436,1
new_installments_mean,2.2545182221978557,2
purchase_amount_total,2.2544114287497754,1
hist_price_sum,2.254370608394444,4
new_merchant_category_id_mean_var,2.2540157478919354,3
hist_subsector_id_nunique,2.25269063945656,1
hist_category_2_mean_var,2.2522221990367184,3
hist_merchant_category_id_mean_max,2.2522014086107136,1
hist_category_2_mean_skew,2.2515882572842116,5
hist_installments_skew,2.2482016247117405,4
new_merchant_id_mean_mean,2.248164138562315,5
hist_price_sum,2.2474814287551537,5
installments_mean,2.247313561733617,5
purchase_amount_min,2.246861064049708,2
hist_category_2_mean_var,2.2467365072009704,1
new_merchant_id_mean_skew,2.2464322824213068,1
new_purchase_amount_min,2.2455536896093404,2
hist_purchase_amount_var,2.2455485627308724,4
hist_merchant_category_id_mean_max,2.243728341307869,4
hist_month_mean,2.243207612365268,1
hist_category_2_mean_skew,2.2431970210467913,3
new_weekday_mean,2.2431708611140735,5
new_merchant_id_mean_max,2.242680582497759,1
hist_subsector_id_nunique,2.2417102103122866,5
installments_mean,2.2402757923058334,3
new_merchant_category_id_mean_var,2.2396572096816567,5
hist_category_2_mean_var,2.2316748166713998,5
purchase_amount_max,2.230266055746385,1
new_merchant_id_mean_mean,2.229833911039155,4
new_merchant_category_id_mean_mean,2.2293073753180677,2
new_month_diff_mean,2.2291427155533134,4
new_merchant_category_id_mean_mean,2.228783778174178,3
new_merchant_id_mean_skew,2.2283401178907463,3
new_subsector_id_mean_skew,2.2266522265231883,3
new_merchant_category_id_mean_var,2.226092564548148,1
new_merchant_id_mean_max,2.2255080947490793,5
hist_subsector_id_nunique,2.22468022153938,3
hist_category_2_4_sum,2.2246148962986725,1
hist_subsector_id_mean_max,2.2236360809422253,5
hist_subsector_id_nunique,2.2236041756783864,4
purchase_amount_max,2.2231893874248945,3
purchase_amount_total,2.2225308497138805,2
hist_subsector_id_mean_min,2.2211696002497945,4
purchase_amount_total,2.2209320670386314,3
hist_hour_nunique,2.2209107735372435,1
purchase_amount_mean,2.2196693679746202,3
new_merchant_category_id_mean_min,2.219618878247596,3
new_weekday_mean,2.2189183660876295,3
hist_category_2_mean_skew,2.215018133988834,2
new_merchant_id_mean_max,2.214908112042164,2
new_merchant_id_mean_skew,2.2140152232528307,4
hist_weekofyear_min,2.2104541404607874,4
new_weekday_mean,2.2097422243767033,4
new_installments_mean,2.208474493249497,1
hist_weekofyear_max,2.2084522112532534,4
hist_category_2_mean_mean,2.20628587670433,2
hist_merchant_category_id_mean_max,2.206027634951756,5
new_hour_max,2.205277936989364,2
new_merchant_id_mean_skew,2.204688012790446,5
new_month_lag_skew,2.2044944063778744,4
purchase_amount_mean,2.202551833842364,1
purchase_amount_max,2.202027220902175,2
new_installments_mean,2.2003320727873863,3
new_subsector_id_mean_mean,2.1981706294142778,2
new_merchant_category_id_mean_min,2.1979768315474795,2
purchase_amount_max,2.1970990452925476,5
purchase_amount_total,2.196484000556956,4
new_subsector_id_mean_mean,2.1962855558407437,3
new_merchant_id_mean_max,2.1960611466303197,4
new_merchant_category_id_mean_mean,2.195182198153158,1
hist_category_2_4_sum,2.192914280176007,2
new_subsector_id_mean_mean,2.191989506385275,4
card_id_cnt_total,2.190972438082128,3
purchase_amount_mean,2.19096824177148,4
new_merchant_category_id_mean_skew,2.1860615520417257,1
new_installments_mean,2.1851928907763463,5
new_subsector_id_mean_mean,2.1823792546730205,5
card_id_cnt_total,2.1817788355572465,2
hist_day_nunique,2.1811038193922636,4
